,MRT system,C.I MRT system,P.I MRT system,MRT edge,C.I MRT edge,P.I MRT edge,MRT fog,C.I MRT fog,P.I MRT fog,MRT cloud,C.I MRT cloud,P.I MRT cloud,dropout per time,throughput per time,arrival rate
0,2455.182916770477,"(2323.1738470266173, 2587.1919865143363)","(130.9234017123672, 4779.442431828586)",128.81680316243393,"(121.65866503526068, 135.9749412896072)","(2.7847760868357483, 254.84883023803212)",2248.7563341531963,"(2122.7786288217944, 2374.7340394845983)","(30.689947731162192, 4466.82272057523)",77.50977945484597,"(71.74554057243314, 83.2740183372588)","(-23.980118894650758, 178.9996778043427)",118.5948,0.0618,0.05
