,MRT system,C.I MRT system,P.I MRT system,MRT edge,C.I MRT edge,P.I MRT edge,MRT fog,C.I MRT fog,P.I MRT fog,MRT cloud,C.I MRT cloud,P.I MRT cloud,dropout per time,throughput per time,arrival rate
0,2491.4282715461018,"(2363.5443748022817, 2619.312168289922)","(102.35992275654962, 4880.496620335654)",131.06647004553818,"(124.23737057579939, 137.89556951527697)","(3.488363580958051, 258.6445765101183)",2240.3555161319678,"(2124.8023183211926, 2355.908713942743)","(81.6436335549156, 4399.0673987090195)",119.90628536859526,"(111.79150571550838, 128.02106502168215)","(-31.69030904412668, 271.50287978131723)",238.4996,0.0696,0.025
