,MRT system,C.I MRT system,P.I MRT system,MRT edge,C.I MRT edge,P.I MRT edge,MRT fog,C.I MRT fog,P.I MRT fog,MRT cloud,C.I MRT cloud,P.I MRT cloud,dropout per time,throughput per time,arrival rate
0,2556.265209013739,"(2426.369437586851, 2686.160980440627)","(182.3333609709539, 4930.1970570565245)",136.97204919494536,"(129.75827071517526, 144.18582767471545)","(5.135436734540775, 268.80866165534997)",2304.6898330385616,"(2179.975361729136, 2429.4043043479874)","(25.449699960757698, 4583.929966116366)",114.50332678023176,"(106.6542995366923, 122.35235402377121)","(-28.942880474339432, 257.9495340348029)",238.7068,0.0666,0.025
