,MRT system,C.I MRT system,P.I MRT system,MRT edge,C.I MRT edge,P.I MRT edge,MRT fog,C.I MRT fog,P.I MRT fog,MRT cloud,C.I MRT cloud,P.I MRT cloud,dropout per time,throughput per time,arrival rate
0,2489.5624837899336,"(2363.5924511670605, 2615.5325164128067)","(139.62199658293048, 4839.502970996937)",149.84909184095454,"(142.7104593028171, 156.987724379092)","(16.679628633111804, 283.0185550487973)",2245.4746177622847,"(2128.415295250582, 2362.5339402739874)","(61.76127223343974, 4429.18796329113)",94.13877418669365,"(88.32479039580193, 99.95275797758538)","(-14.31968706562914, 202.59723543901646)",118.6166,0.0694,0.05
