,MRT system,C.I MRT system,P.I MRT system,MRT edge,C.I MRT edge,P.I MRT edge,MRT fog,C.I MRT fog,P.I MRT fog,MRT cloud,C.I MRT cloud,P.I MRT cloud,dropout per time,throughput per time,arrival rate
0,2615.4774860897874,"(2489.3378947975325, 2741.617077382042)","(289.57834660239223, 4941.3766255771825)",130.63360061999327,"(123.43852240918677, 137.8286788307998)","(-2.0370862564665515, 263.30428749645307)",2419.4137717868916,"(2301.974987947144, 2536.852555626639)","(253.9495945449703, 4584.8779490288125)",65.33011368290238,"(60.19346486292155, 70.4667625028832)","(-29.38501063172616, 160.04523799753093)",238.385,0.0678,0.025
