,MRT system,C.I MRT system,P.I MRT system,MRT edge,C.I MRT edge,P.I MRT edge,MRT fog,C.I MRT fog,P.I MRT fog,MRT cloud,C.I MRT cloud,P.I MRT cloud,dropout per time,throughput per time,arrival rate
0,2507.7167939395895,"(2390.289618651768, 2625.143969227411)","(307.7193700495177, 4707.714217829662)",140.74525013695916,"(133.80074633802622, 147.6897539358921)","(10.640013164340502, 270.8504871095778)",2269.8674119768434,"(2159.897083389817, 2379.83774056387)","(209.5739662492624, 4330.160857704424)",97.00413182578708,"(91.49785101227933, 102.51041263929484)","(-6.1560061511392234, 200.1642698027134)",598.4714,0.07,0.01
