,MRT system,C.I MRT system,P.I MRT system,MRT edge,C.I MRT edge,P.I MRT edge,MRT fog,C.I MRT fog,P.I MRT fog,MRT cloud,C.I MRT cloud,P.I MRT cloud,dropout per time,throughput per time,arrival rate
0,2431.951982595935,"(2302.823576154889, 2561.080389036981)","(79.12044247213908, 4784.783522719731)",144.4209559971087,"(136.87845691358564, 151.96345508063177)","(6.990082154721421, 281.85182983949596)",2222.2901300139156,"(2100.452110082826, 2344.128149945005)","(2.295754020613913, 4442.284506007218)",65.14089658491035,"(60.68831644803566, 69.59347672178504)","(-15.988974600717896, 146.2707677705386)",598.6694,0.0662,0.01
