,system time,CI system time,PI system time,edge time,CI edge time,PI edge time,fog time,CI fog time,PI fog time,cloud time,CI cloud time,PI cloud time,dropout,CI dropout,PI dropout,throughput,CI throughput,PI throughput,arrival rate
0,"[2559.0044724470677, 2549.677888288758, 2547.446191781734]","[(2495.2790177612746, 2622.7299271328607), (2472.361272951788, 2626.9945036257277), (2486.652280885519, 2608.240102677949)]","[(2402.9096248400238, 2715.0993200541116), (2360.2916320741383, 2739.0641445033775), (2398.5321306177807, 2696.360252945687)]","[134.8608405084687, 133.17568117774155, 135.66413966772183]","[(126.35957596875873, 143.36210504817865), (123.90773573972473, 142.44362661575838), (122.61628543029622, 148.71199390514744)]","[(114.03708021776279, 155.6846007991746), (110.47394389064519, 155.87741846483792), (103.70355454781776, 167.6247247876259)]","[2337.141011261462, 2335.5433297433856, 2326.225707510507]","[(2275.309235230166, 2398.9727872927583), (2245.936983520918, 2425.149675965853), (2258.080924154475, 2394.3704908665395)]","[(2185.684710094735, 2488.5973124281895), (2116.0535037831733, 2555.033155703598), (2159.3057596557246, 2493.1456553652897)]","[86.90262067713688, 80.85887736763046, 85.45634460350448]","[(58.94275514103631, 114.86248621323745), (49.11536355711351, 112.6023911781474), (72.45496627890965, 98.4577229280993)]","[(18.415216836861646, 155.39002451741212), (3.103465888873032, 158.61428884638786), (53.6096017553659, 117.30308745164305)]","[238.52020000000002, 598.38824, 118.58536]","[(238.40242245887814, 238.6379775411219), (598.2617722505761, 598.5147077494239), (118.50330118788678, 118.66741881211321)]","[(238.23170512109172, 238.8086948789083), (598.0784585449934, 598.6980214550066), (118.38435778142369, 118.7863622185763)]","[0.066, 0.06556, 0.06639999999999999]","[(0.06252829552662895, 0.06947170447337106), (0.0607922830164733, 0.07032771698352669), (0.06149582558913278, 0.0713041744108672)]","[(0.05749609550250314, 0.07450390449749687), (0.053881526152358195, 0.07723847384764179), (0.05438727508376103, 0.07841272491623895)]","[0.025, 0.01, 0.05]"
