,system time,CI system time,PI system time,edge time,CI edge time,PI edge time,fog time,CI fog time,PI fog time,cloud time,CI cloud time,PI cloud time,dropout,CI dropout,PI dropout,throughput,CI throughput,PI throughput,arrival rate
0,"[2511.952724656815, 2527.4332232931565, 2584.9793404873253]","[(2471.1836756456278, 2552.7217736680022), (2462.31308354415, 2592.5533630421633), (2539.501799613903, 2630.4568813607475)]","[(2412.0893572808873, 2611.8160920327427), (2367.922108929358, 2686.944337656955), (2473.582570590875, 2696.3761103837755)]","[140.0582299664125, 142.03700621166294, 137.37008169229972]","[(137.6655700920894, 142.4508898407356), (132.42180897535454, 151.65220344797135), (133.83875566124576, 140.90140772335369)]","[(134.19743414628914, 145.91902578653588), (118.48467920648838, 165.5893332168375), (128.72013480080983, 146.0200285837896)]","[2279.294425595933, 2292.014919760649, 2361.6709947285326]","[(2242.5492956316725, 2316.039555560193), (2221.803922781745, 2362.2259167395528), (2298.925231245311, 2424.4167582117543)]","[(2189.287606651242, 2369.3012445406234), (2120.0338028302426, 2463.996036691055), (2207.9758906732823, 2515.366098783783)]","[92.50006909446938, 93.28129732084452, 85.8382640664928]","[(77.92336937127493, 107.07676881766383), (70.23096387018705, 116.33163077150198), (64.24286145281957, 107.43366668016603)]","[(56.79459263887418, 128.20554555006458), (36.81974196572709, 149.74285267596196), (32.94054687302721, 138.73598125995838)]","[238.52996, 598.47768, 118.7]","[(238.35851029145448, 238.7014097085455), (598.3180626872753, 598.6372973127246), (118.66899969294593, 118.73100030705407)]","[(238.1099956975146, 238.94992430248539), (598.0866990297103, 598.8686609702896), (118.62406506584792, 118.77593493415209)]","[0.06592, 0.06760000000000001, 0.06783999999999998]","[(0.06408809970251596, 0.06775190029748406), (0.06508478214805223, 0.07011521785194778), (0.06392435975832245, 0.07175564024167752)]","[(0.06143277901151138, 0.07040722098848863), (0.06143899967078878, 0.07376100032921123), (0.05824867939158183, 0.07743132060841813)]","[0.025, 0.01, 0.05]"
