,MRT system,C.I MRT system,P.I MRT system,MRT edge,C.I MRT edge,P.I MRT edge,edge utilization,MRT fog,C.I MRT fog,P.I MRT fog,fog utilization,MRT cloud,C.I MRT cloud,P.I MRT cloud,cloud utilization,dropout per time,throughput per time,arrival rate
0,2497.435762265227,"(2366.228604421221, 2628.642920109233)","(121.17306794950127, 4873.698456580953)",119.8105202924249,"(113.42457298320599, 126.1964676016438)","(4.1560955787658855, 235.4649450060839)",0.9990725729293849,2235.8171033174967,"(2114.4685198750026, 2357.165686759991)","(38.100785239115794, 4433.533421395878)",0.4970280478345896,141.7081386553053,"(133.1910060772243, 150.2252712333863)","(-12.543692878896394, 295.959970189507)",0.9299061129853355,118.71,0.0654,0.05
