,MRT system,C.I MRT system,P.I MRT system,MRT edge,C.I MRT edge,P.I MRT edge,edge utilization,MRT fog,C.I MRT fog,P.I MRT fog,fog utilization,MRT cloud,C.I MRT cloud,P.I MRT cloud,cloud utilization,dropout per time,throughput per time,arrival rate
0,2549.0946726416955,"(2419.0841405063657, 2679.1052047770254)","(234.3229573839294, 4863.866387899461)",127.12416357359396,"(120.3207571339766, 133.92757001321132)","(5.992955700095322, 248.2553714470926)",0.9992816879276459,2341.857049390529,"(2220.168126924242, 2463.545971856816)","(175.2473820141231, 4508.466716766935)",0.4972233376124582,80.01345967757248,"(74.77916062589625, 85.24775872924872)","(-13.180585412626556, 173.20750476777152)",0.7992563723238874,118.7198,0.0632,0.05
