,MRT system,C.I MRT system,P.I MRT system,MRT edge,C.I MRT edge,P.I MRT edge,edge utilization,MRT fog,C.I MRT fog,P.I MRT fog,fog utilization,MRT cloud,C.I MRT cloud,P.I MRT cloud,cloud utilization,dropout per time,throughput per time,arrival rate
0,2480.2871789923106,"(2344.776729274108, 2615.797628710513)","(37.33780489149194, 4923.236553093129)",123.30291677217195,"(116.69422808729462, 129.9116054570493)","(4.163087187652394, 242.44274635669152)",0.99916352989737,2251.7049020130344,"(2125.8424571050027, 2377.567346921066)","(-17.312591842815436, 4520.722395868885)",0.4957204471642741,105.17936020710485,"(98.5317519323398, 111.8269684818699)","(-14.662102262215598, 225.0208226764253)",0.8760249027077096,118.5968,0.0648,0.05
