,MRT system,C.I MRT system,P.I MRT system,MRT edge,C.I MRT edge,P.I MRT edge,edge utilization,MRT fog,C.I MRT fog,P.I MRT fog,fog utilization,MRT cloud,C.I MRT cloud,P.I MRT cloud,cloud utilization,dropout per time,throughput per time,arrival rate
0,2492.336066053116,"(2362.073469272627, 2622.5986628336054)","(136.77911975807865, 4847.893012348153)",125.66620184641317,"(118.86546812792673, 132.46693556489961)","(2.6875729351629616, 248.64483075766339)",0.9992809604321201,2241.9281832061934,"(2117.552871687933, 2366.3034947244537)","(-7.168151700654107, 4491.024518113041)",0.49681327754706633,124.64168100050985,"(114.71918965346731, 134.5641723475524)","(-54.788132274786776, 304.07149427580646)",0.8696736190716431,118.5832,0.0652,0.05
