,MRT system,C.I MRT system,P.I MRT system,MRT edge,C.I MRT edge,P.I MRT edge,edge utilization,MRT fog,C.I MRT fog,P.I MRT fog,fog utilization,MRT cloud,C.I MRT cloud,P.I MRT cloud,cloud utilization,dropout per time,throughput per time,arrival rate
0,2458.391136538382,"(2320.2249228850746, 2596.5573501916892)","(29.65074243591198, 4887.131530640852)",130.5278560133995,"(123.64230157471614, 137.41341045208284)","(9.490854572624272, 251.5648574541747)",0.9993659436986692,2274.8887729483786,"(2143.4446127898327, 2406.3329331069244)","(-35.68870402435641, 4585.466249921114)",0.4944429827255194,52.874507576603875,"(48.0075783034699, 57.74143684973785)","(-32.678301669228205, 138.42731682243596)",0.6796233683902978,198.747,0.0616,0.03
