,MRT system,C.I MRT system,P.I MRT system,MRT edge,C.I MRT edge,P.I MRT edge,edge utilization,MRT fog,C.I MRT fog,P.I MRT fog,fog utilization,MRT cloud,C.I MRT cloud,P.I MRT cloud,cloud utilization,dropout per time,throughput per time,arrival rate
0,2684.5711913848013,"(2552.6654623222344, 2816.4769204473682)","(339.76366205310296, 5029.3787207165)",129.7625835998975,"(122.75069057466717, 136.77447662512785)","(5.116446716564752, 254.40872048323027)",0.998928094107524,2491.272722161084,"(2366.667786027296, 2615.8776582948717)","(276.24692673248865, 4706.298517589679)",0.49603798220900897,63.43588562382028,"(58.967570257983596, 67.90420098965697)","(-15.994625755049938, 142.86639700269052)",0.7259951062615115,148.7126,0.063,0.04
