,MRT system,C.I MRT system,P.I MRT system,MRT edge,C.I MRT edge,P.I MRT edge,edge utilization,MRT fog,C.I MRT fog,P.I MRT fog,fog utilization,MRT cloud,C.I MRT cloud,P.I MRT cloud,cloud utilization,dropout per time,throughput per time,arrival rate
0,2724.031857567334,"(2590.948519123994, 2857.115196010674)","(388.4287467762115, 5059.634968358457)",125.39510633000971,"(118.50070722408995, 132.28950543592947)","(4.398893076181679, 246.39131958383774)",0.9989524477011061,2517.3133621187994,"(2392.9108215349534, 2641.7159027026455)","(334.0576354700943, 4700.569088767505)",0.4974674520895667,81.22338911852509,"(75.2721335648656, 87.17464467218458)","(-23.220721968738218, 185.6675002057884)",0.7816783297309393,238.4528,0.0614,0.025
