,MRT system,C.I MRT system,P.I MRT system,MRT edge,C.I MRT edge,P.I MRT edge,edge utilization,MRT fog,C.I MRT fog,P.I MRT fog,fog utilization,MRT cloud,C.I MRT cloud,P.I MRT cloud,cloud utilization,dropout per time,throughput per time,arrival rate
0,2645.4711004748983,"(2522.9854936279066, 2767.95670732189)","(410.31852098573927, 4880.623679964057)",136.83573228183278,"(129.96663320141462, 143.70483136225093)","(11.486436772012297, 262.1850277916533)",0.9988573180572617,2412.6332429075746,"(2295.9149268692126, 2529.3515589459366)","(282.7238447146119, 4542.542641100537)",0.49726915403505145,95.90212528549084,"(89.2364598136179, 102.56779075736378)","(-25.734855229943022, 217.5391058009247)",0.8176707110900056,598.6942,0.0664,0.01
