,MRT system,C.I MRT system,P.I MRT system,MRT edge,C.I MRT edge,P.I MRT edge,edge utilization,MRT fog,C.I MRT fog,P.I MRT fog,fog utilization,MRT cloud,C.I MRT cloud,P.I MRT cloud,cloud utilization,dropout per time,throughput per time,arrival rate
0,2584.133754681028,"(2457.0963607299072, 2711.171148632149)","(245.1272738046905, 4923.140235557366)",127.08336056083701,"(120.15301964212547, 134.01370147954853)","(-0.5177482102208444, 254.68446933189486)",0.9990816458807458,2281.018973806182,"(2162.5499682547475, 2399.487979357617)","(99.7732543419038, 4462.264693270461)",0.498636107805808,175.931420314009,"(166.47258256178912, 185.39025806622885)","(1.7757475952141704, 350.0870930328038)",0.9170199273774675,398.4244,0.0676,0.015
