,MRT system,C.I MRT system,P.I MRT system,MRT edge,C.I MRT edge,P.I MRT edge,edge utilization,MRT fog,C.I MRT fog,P.I MRT fog,fog utilization,MRT cloud,C.I MRT cloud,P.I MRT cloud,cloud utilization,dropout per time,throughput per time,arrival rate
0,2574.921419095743,"(2446.263078110306, 2703.57976008118)","(223.60443759117652, 4926.23840060031)",132.9013486240973,"(126.0234022061051, 139.77929504208947)","(7.202291053208143, 258.6004061949865)",0.9989024325968724,2342.0250717163776,"(2222.590436003344, 2461.459707429411)","(159.27745519258815, 4524.772688240168)",0.4989655855105685,99.89499875526865,"(92.60159137891836, 107.18840613161893)","(-33.396884893256, 233.18688240379328)",0.8305324677353007,118.5006,0.0666,0.05
