,MRT system,C.I MRT system,P.I MRT system,MRT edge,C.I MRT edge,P.I MRT edge,edge utilization,MRT fog,C.I MRT fog,P.I MRT fog,fog utilization,MRT cloud,C.I MRT cloud,P.I MRT cloud,cloud utilization,dropout per time,throughput per time,arrival rate
0,2678.3987200157467,"(2555.617398063928, 2801.1800419675656)","(451.3472514462137, 4905.45018858528)",138.7674462848997,"(131.76561226279412, 145.7692803070053)","(11.765680106413342, 265.76921246338605)",0.9989200438916066,2436.1289100291274,"(2319.273203676153, 2552.9846163821016)","(316.5583735085579, 4555.699446549697)",0.4992825606241853,103.40236370171957,"(96.7527749083672, 110.05195249507193)","(-17.210252714237797, 224.01498011767694)",0.8185190136132123,238.6146,0.0656,0.025
