,MRT system,C.I MRT system,P.I MRT system,MRT edge,C.I MRT edge,P.I MRT edge,edge utilization,MRT fog,C.I MRT fog,P.I MRT fog,fog utilization,MRT cloud,C.I MRT cloud,P.I MRT cloud,cloud utilization,dropout per time,throughput per time,arrival rate
0,2638.8761798550267,"(2511.641331021202, 2766.1110286888515)","(345.11732237370643, 4932.6350373363475)",136.69456293960025,"(129.51212927356892, 143.87699660563158)","(7.211398612126658, 266.1777272670738)",0.9990272338571047,2437.852101640272,"(2318.4243629241055, 2557.2798403564384)","(284.8379233710052, 4590.866279909538)",0.4995597835856751,64.22951527515437,"(59.73624273718558, 68.72278781312316)","(-16.77410737624905, 145.2331379265578)",0.7397913445428339,148.6818,0.0648,0.04
