,MRT system,C.I MRT system,P.I MRT system,MRT edge,C.I MRT edge,P.I MRT edge,edge utilization,MRT fog,C.I MRT fog,P.I MRT fog,fog utilization,MRT cloud,C.I MRT cloud,P.I MRT cloud,cloud utilization,dropout per time,throughput per time,arrival rate
0,2506.505442195551,"(2378.3578324913465, 2634.6530518997556)","(161.01907314074742, 4851.991811250355)",144.5969746834851,"(137.25758222558687, 151.9363671413833)","(10.264036231656291, 278.9299131353139)",0.9991968456467041,2283.6589529582766,"(2161.172139110028, 2406.145766806525)","(41.78215999150234, 4525.535745925051)",0.4923898222360584,78.14951455378943,"(72.67241001029282, 83.62661909728604)","(-22.09795848384394, 178.3969875914228)",0.8026844771020348,238.5302,0.0668,0.025
