,edge arrival time,edge wait time,edge service time,edge departure time,fog arrival time,fog wait time,fog service time,fog departure time,cloud arrival time,cloud wait time,cloud service time,cloud departure time
0,0.06,0.0,1.0993473052946905,1.1593473052946905,1.2093473052946906,0.0,25.555680139978545,26.765027445273237,26.815027445273238,0.0,2.7118065402709344,29.526833985544172
1,0.06,1.5594124615186389,1.0946326451849417,2.7140451067035807,2.7640451067035805,39.29294915811893,33.40214478482325,75.45913904964576,75.50913904964575,0.0,5.977365095028064,81.48650414467382
2,0.15,0.0,3.2380497906147694,3.3880497906147693,3.438049790614769,39.14556852790991,6.843679826804343,49.42729814532902,49.477298145329016,0.0,51.276821415339,100.75411956066802
3,0.12,1.0393473052946907,5.073808961113557,6.233156266408248,6.283156266408247,69.17598278323752,10.524730265341772,85.98386931498753,86.03386931498753,14.72025024568049,6.160306862231237,106.91442642289925
4,0.06,0.0,1.5594124615186389,1.619412461518639,1.669412461518639,0.0,40.91420585700604,42.58361831852468,42.633618318524675,0.0,74.33247631942146,116.96609463794613
5,0.09,0.0,1.6157351414142287,1.7057351414142288,1.7557351414142288,25.00929230385901,15.291966819549268,42.05699426482251,42.106994264822504,0.0,75.95663906508102,118.06363332990352
6,0.09,1.6157351414142287,3.031100408513092,4.736835549927321,4.7868355499273205,44.6404625954017,27.39346140342952,76.82075954875853,76.87075954875853,4.615744595915288,42.40638501326602,123.89288915793983
7,0.03,0.0,7.257124339321425,7.287124339321426,7.337124339321425,78.64674497566611,42.55405306618095,128.53792238116847,128.58792238116848,0.0,40.759504375846966,169.34742675701546
8,0.09,4.646835549927321,4.824452669127033,9.561288219054354,9.611288219054355,118.92663416211411,36.1207569825721,164.65867936374056,164.70867936374057,4.638747393274883,19.032295802647077,188.37972255966253
9,0.06,7.227124339321426,2.2209934081587233,9.50811774748015,9.55811774748015,105.49396187308194,43.990562989254165,159.04264260981626,159.09264260981627,0.0,53.35171989328469,212.44436250310096
10,0.03,0.0,6.979561908555328,7.0095619085553285,7.059561908555328,69.7611976402032,19.40628859292397,96.2270481416825,96.2770481416825,10.637378281216755,106.97026733716788,213.88469376006714
11,0.09,2.624045106703581,7.430967170286969,10.145012276990549,10.19501227699055,148.8476303328257,40.502061422632224,199.54470403244846,199.59470403244848,0.0,53.93942040132964,253.53412443377812
12,0.21,7.297827397319593,2.7401890964672,10.248016493786793,10.298016493786793,189.24668753866166,50.052266847262295,249.59697087971074,249.64697087971075,0.0,5.300222935918564,254.9471938156293
13,0.15,3.2380497906147694,4.119777606704823,7.507827397319593,7.557827397319593,88.6692207443629,18.825031478879605,115.0520796205621,115.1020796205621,1.864015017384034,143.79809784197488,260.764192479921
14,0.12,9.38811774748015,0.666071807584418,10.174189555064569,10.22418955506457,154.434489808676,115.43747072144016,280.09615008518074,280.14615008518075,0.0,48.633496070844046,328.7796461560248
15,0.12,10.02501227699055,3.0620317071257124,13.207043984116263,13.257043984116264,266.8391061010645,30.21787925582918,310.3140293410099,310.36402934100994,0.0,21.18882189910502,331.55285124011493
