,edge arrival time,edge wait time,edge service time,edge departure time,fog arrival time,fog wait time,fog service time,fog departure time,cloud arrival time,cloud wait time,cloud service time,cloud departure time
0,0.07500000000000001,0.0,0.43585673009129194,0.510856730091292,0.560856730091292,0.0,21.03169861698443,21.59255534707572,21.64255534707572,0.0,22.585166493112812,44.227721840188536
1,0.1,0.410856730091292,0.4924105284469371,1.0032672585382292,1.0532672585382292,0.0,15.393641230515442,16.446908489053673,16.496908489053673,0.0,37.110127703508375,53.60703619256205
2,0.025,0.0,1.6978798032306799,1.7228798032306798,1.7728798032306798,14.674028685822993,11.117384873693794,27.564293362747467,27.614293362747468,0.0,43.656546539561695,71.27083990230916
3,0.05,1.6728798032306798,0.473382703035264,2.1962625062659438,2.2462625062659436,19.346292840809777,40.29084952444723,61.883404871522956,61.93340487152295,0.0,54.64287680398553,116.57628167550848
4,0.05,2.146262506265944,1.2825325839536945,3.4787950902196387,3.5287950902196386,24.03549827252783,74.29906790115196,101.86336126389944,101.91336126389943,0.0,23.687136407159944,125.60049767105937
5,0.05,0.0,4.008523606564791,4.0585236065647905,4.10852360656479,57.77488126495817,65.28763940493408,127.17104427645704,127.22104427645704,0.0,24.496869394130897,151.71791367058793
6,0.1,6.8666224675356,0.10749665853611959,7.07411912607172,7.12411912607172,155.83554968094256,7.802969729805459,170.76263853681974,170.81263853681975,0.0,0.7398617923767087,171.55250032919645
7,0.07500000000000001,3.9835236065647903,3.0101420545061677,7.068665661070958,7.118665661070958,163.64397287574877,5.713899524046778,176.47653806086652,176.52653806086653,0.0,5.876791079109521,182.40332913997605
8,0.025,0.0,10.032947125078124,10.057947125078124,10.107947125078125,170.2244777484956,15.23022069298209,195.5626455665558,195.6126455665558,0.0,9.385842662880709,204.99848822943653
9,0.1,6.9686656610709585,4.345731064255491,11.41439672532645,11.46439672532645,184.09824884122935,1.3378824645650025,196.9005280311208,196.95052803112083,0.0,27.274993066706227,224.22552109782706
10,0.05,3.428795090219639,3.4288393306509746,6.907634420870613,6.957634420870613,94.90572684302882,105.79684196915713,207.66020323305656,207.71020323305657,0.0,59.244549782129006,266.9547530151856
11,0.15,11.26439672532645,0.023105310461533256,11.437502035787983,11.487502035787983,185.41302599533282,51.23495698104611,248.1354850121669,248.1854850121669,18.76926800301868,33.52854869859437,300.48330171377995
12,0.1,0.0,6.8666224675356,6.9666224675356,7.0166224675355995,120.15442180892144,35.78862453055726,162.95966880701428,163.0096688070143,0.0,149.98588449367497,312.99555330068927
13,0.125,0.8782672585382292,8.383924115791872,9.3871913743301,9.437191374330101,167.03934668653642,3.8558868127071793,180.3324248735737,180.3824248735737,0.0,153.46411496472788,333.8465398383016
14,0.125,12.078544551170747,1.208677656218782,13.41222220738953,13.46222220738953,251.15652709089653,9.081060411109213,273.69980970939525,273.74980970939527,60.09673012890636,4.479912745536965,338.3264525838386
15,0.27499999999999997,11.357239791784533,0.4606704279769599,12.092910219761492,12.142910219761493,235.9925747924054,14.316009476419595,262.4514944885865,262.5014944885865,37.98180722519345,39.023471041338816,339.5067727551188
16,0.15,6.924119126071719,4.4979291182809575,11.572048244352677,11.622048244352678,196.0381549887039,23.616440945103385,231.27664417815996,231.32664417815997,0.0,127.25531713771079,358.5819613158708
17,0.22499999999999998,11.347048244352678,0.06019154743185583,11.632239791784533,11.682239791784534,219.59440438637543,33.34210512012609,264.61874929828605,264.66874929828606,48.32680400240321,99.91165220462698,412.90720550531626
18,0.19999999999999998,13.487109601407361,2.676002763806288,16.36311236521365,16.41311236521365,282.7432593635684,10.313513470641821,309.4698851994239,309.5198851994239,49.06207611644686,77.25655998730372,435.8385213031745
19,0.125,9.2621913743301,7.184415191633615,16.571606565963716,16.621606565963717,292.8482786334602,14.758656362973175,324.2285415623971,324.2785415623971,111.55997974077741,25.67495555716384,461.51347686033836
20,0.025,0.0,12.178544551170747,12.203544551170747,12.253544551170748,250.19794993741573,36.704877240195565,299.15637172878206,299.2063717287821,40.300401026336715,156.01859608933245,495.52536884445124
21,0.175,11.262502035787982,5.675716380851176,17.113218416639157,17.163218416639157,307.06532314575793,0.15649259961143389,324.38503416200854,324.43503416200855,137.0784426983298,48.14832004900059,509.66179690933893
22,0.07500000000000001,17.65437871803668,2.1053670112108995,19.83474572924758,19.88474572924758,315.31567003540766,78.07475580343318,413.2751715680884,413.3251715680884,96.33662534125051,7.544767443128382,517.2065643524672
23,0.19999999999999998,16.16311236521365,3.5569418275602565,19.920054192773907,19.970054192773908,393.3051173753145,14.928042692055952,428.20321426014436,428.2532142601444,88.95335009232286,2.6825643490194886,519.8891287014867
24,0.325,11.767910219761493,3.224821114115286,15.317731333876779,15.36773133387678,279.96820344613934,19.135931121387596,314.4718659014037,314.5218659014037,98.38533960391254,136.78604459240796,549.6932500977242
25,0.15,13.262222207389529,0.2748873940178319,13.68710960140736,13.737109601407361,259.96270010798787,21.63612507062091,295.33593478001615,295.38593478001616,42.940517803822445,223.86322811465396,562.1896806984926
26,0.19999999999999998,19.720054192773908,2.3844700911969237,22.30452428397083,22.354524283970832,405.84868997617355,6.864971649331547,435.0681859094759,435.1181859094759,84.77094279201077,51.64924357732508,571.5383722788117
27,0.4000000000000001,16.647109215484775,5.801220310748787,22.848329526233563,22.898329526233564,412.16985638324235,75.30847058199318,510.3766564914691,510.4266564914691,51.76302420702348,21.298365618320698,583.4880463168132
28,0.22499999999999998,16.888218416639155,5.716506314832582,22.829724731471735,22.879724731471736,479.8490897809838,41.805567910179214,544.5343824226347,544.5843824226347,38.90366389417852,7.141682483546632,590.6297288003599
