,edge arrival time,edge wait time,edge service time,edge departure time,fog arrival time,fog wait time,fog service time,fog departure time,cloud arrival time,cloud wait time,cloud service time,cloud departure time
0,0.03,0.0,0.5889876715477161,0.6189876715477162,0.6689876715477162,0.0,22.007102453625507,22.67609012517322,22.726090125173222,0.0,26.12371960513756,48.84980973031078
1,0.03,0.0,3.1610009566563506,3.1910009566563504,3.2410009566563502,20.26578545924001,10.535773881538525,34.04256029743489,34.092560297434886,0.0,59.74023101758038,93.83279131501527
2,0.015,0.0,1.570263390360018,1.585263390360018,1.635263390360018,21.040826734813205,3.624364386669336,26.30045451184256,26.35045451184256,0.0,68.61523945630076,94.96569396814331
3,0.06,1.525263390360018,2.1641127578364325,3.7493761481964505,3.7993761481964503,22.50107836364611,7.803210270654733,34.10366478249729,34.15366478249729,14.696144947813494,46.35125187172455,95.20106160203532
4,0.06,3.8835861144993635,3.7553251708939634,7.6989112853933275,7.748911285393327,42.12612300055137,6.854957925103962,56.72999221104865,56.77999221104865,38.42106939098667,5.327534323110196,100.52859592514552
5,0.06,0.0,0.8360782040010583,0.8960782040010582,0.9460782040010582,0.0,22.560708211895303,23.50678641589636,23.55678641589636,0.0,96.25637729514843,119.81316371104478
6,0.015,0.0,3.8711693262137152,3.8861693262137154,3.936169326213715,30.106390971221174,8.755042250812156,42.79760254824704,42.84760254824704,50.98518876676823,29.344047582537026,123.1768388975523
7,0.03,3.8561693262137156,7.605105851525005,11.491275177738721,11.541275177738722,57.3590220442922,37.47834456100918,106.37864178304011,106.4286417830401,16.748197114512195,15.918485729291012,139.0953246268433
8,0.045,0.0,3.8985861144993637,3.9435861144993636,3.9935861144993634,30.110078667997925,56.77461829989453,90.87828308239182,90.92828308239181,28.884880628652965,31.538934087228874,151.35209779827363
9,0.09,3.1010009566563506,14.211507865458506,17.402508822114857,17.452508822114858,91.32256687692731,8.596800458528925,117.3718761575711,117.42187615757109,33.93022164070254,13.782586367424003,165.13468416569765
10,0.06,7.794174944011493,7.651708095168866,15.505883039180357,15.555883039180358,90.82275874385975,13.852698844173537,120.23134062721365,120.28134062721365,44.853343538484,13.468194176374961,178.6028783420726
11,0.075,0.8210782040010582,6.265250120189534,7.161328324190592,7.211328324190592,35.58627422405645,7.077431737697651,49.87503428594469,49.92503428594469,45.04065968219862,121.12635785415267,216.09205182229599
12,0.06,7.638911285393328,0.1552636586181649,7.8541749440114925,7.904174944011492,48.82581726703716,12.170305010982268,68.90029722203093,68.95029722203093,31.578298703114598,198.8454911769916,299.3740871021371
13,0.105,17.297508822114857,2.739347182406364,20.14185600452122,20.19185600452122,100.03948462269244,14.615713574141045,134.8470542013547,134.8970542013547,43.70582414071788,130.9219494362836,309.52482777835615
14,0.12,7.041328324190592,12.41104322176226,19.57237154595285,19.622371545952852,97.74950461161825,31.157884941204223,148.52976109877534,148.57976109877535,67.51229072352064,105.28086075518692,321.3729125774829
15,0.045,12.635287227019075,9.35602004810593,22.036307275125004,22.086307275125005,126.44345382365033,22.83397566795187,171.3637367667272,171.4137367667272,138.11109101162896,13.037012814237507,322.5618405925936
16,0.075,3.6743761481964503,16.626084973286293,20.375461121482743,20.425461121482744,114.42159307987195,26.15624597653216,161.00330017788684,161.05330017788685,138.32078692425023,29.99874521988351,329.3728323220206
17,0.09,20.285461121482744,3.2074788283666535,23.582939949849397,23.632939949849398,137.37036022803744,74.79586343182187,235.79916360970873,235.84916360970874,93.52366871231186,17.304225866146204,346.6770581881668
18,0.03,11.461275177738722,1.1890120492803533,12.680287227019075,12.730287227019076,78.14799585537274,17.89679261665035,108.77507569904216,108.82507569904216,30.27024892780115,207.85350525926805,346.94882988611135
19,0.135,23.44923192721214,1.7176231299805007,25.30185505719264,25.35185505719264,235.33246265064932,7.249440471157012,267.93375817899897,267.983758178999,78.96507170711237,15.747726444979573,362.6965563310909
20,0.09,23.492939949849397,1.4351446520095734,25.01808460185897,25.06808460185897,210.73107900784976,49.461402577999095,285.2605661877078,285.3105661877078,77.38599014338308,9.895984223691912,372.59254055478283
21,0.075,15.430883039180358,8.32666431786264,23.832547357042998,23.882547357043,182.5201832717174,54.28158707908159,260.68431770784196,260.73431770784197,85.94274048032486,36.43349271797433,383.11055090614116
22,0.135,21.901307275125003,1.6194308626880558,23.65573813781306,23.70573813781306,168.46580044103786,14.231192049909474,206.4027306287604,206.4527306287604,116.10910996383322,67.38014981152928,389.94199040412286
23,0.045,0.5739876715477161,26.730417225524118,27.349404897071835,27.399404897071836,272.5267153589586,0.27725500855883445,300.2033752645893,300.2533752645893,82.85717564155186,38.06285619847019,421.17340710461133
24,0.135,19.43737154595285,9.299105888810598,28.87147743476345,28.92147743476345,271.2818978298258,5.970076385049481,306.17345164963876,306.2234516496388,83.71853875448409,50.05265831384005,439.9946487179629
25,0.105,24.91308460185897,0.7840006436343055,25.802085245493274,25.852085245493274,242.0816729335057,31.99236207703146,299.92612025603046,299.97612025603047,72.61642029875236,68.595728486905,441.1882690416878
26,0.105,25.697085245493273,0.9171543988826614,26.719239644375936,26.769239644375936,258.49132654333187,39.04705505981332,324.3076212475211,324.35762124752114,96.81578585709019,32.62708445959111,453.80049156420245
27,0.12,20.02185600452122,3.442375922690921,23.58423192721214,23.63423192721214,147.72950483951504,20.807801812123728,192.1715385788509,192.22153857885093,129.15137399863198,149.1735486281501,470.54646120563297
28,0.075,23.757547357043,9.210013480567069,33.04256083761007,33.092560837610066,311.3923941488462,3.4527165730303335,347.9376715594866,347.9876715594866,105.81282000471583,18.966494747534547,472.766986311737
29,0.135,25.166855057192638,7.707203009480994,33.00905806667363,33.05905806667363,296.5907151034764,31.25555976639213,360.90533293654215,360.95533293654216,111.81165337519485,9.91030853964622,482.67729485138324
30,0.135,28.736477434763447,3.592450236854739,32.46392767161819,32.513927671618184,291.7936935759029,20.177333738935182,344.4849549864563,344.5349549864563,96.65331405523153,51.96552047259326,493.1537895142811
31,0.045,27.304404897071834,8.399752384747384,35.749157281819215,35.79915728181921,325.10617565472296,3.476455562908804,364.381788499451,364.431788499451,128.72200101483008,22.721611324129253,515.8754008384103
32,0.09,32.952560837610065,0.3250186263795018,33.367579463989564,33.41757946398956,314.52009209549703,7.912696057080985,355.8503676165676,355.9003676165676,114.64609358906534,49.9104032168238,520.4568644224568
33,0.105,26.614239644375935,2.7105020243203253,29.42974166869626,29.47974166869626,276.6937099809425,23.476321520511256,329.64977317015,329.69977317015,110.29487554781286,88.95539768292325,528.9500464008861
34,0.15000000000000002,23.50573813781306,12.304951062147664,35.960689199960726,36.01068919996072,328.326464847093,6.633184963503347,370.9703390105571,371.0203390105571,144.8550618278532,17.812015701628578,533.6874165400388
35,0.15000000000000002,32.31392767161819,3.2333997905860583,35.69732746220425,35.74732746220425,320.1030401543634,8.486786430486104,364.33715404705373,364.38715404705374,118.2901408043295,68.61311532715708,551.2904101785402
36,0.19500000000000006,39.47026165739789,0.1452846019332005,39.81054625933109,39.86054625933109,346.8945565170896,12.350420579930919,399.1055233563516,399.15552335635164,134.5318931836872,19.29488765870148,552.9823041987404
37,0.075,35.67415728181921,2.4761847585988503,38.22534204041806,38.27534204041806,332.694996970139,15.784763765863595,386.7551027764207,386.8051027764207,142.14494362446538,26.39133202161947,555.3413784225056
38,0.15000000000000002,29.27974166869626,6.819730833985633,36.2494725026819,36.299472502681894,328.08231599676907,13.929904731515858,378.31169323096685,378.36169323096686,142.0951711914899,52.35314582305419,572.810010245511
39,0.19500000000000006,32.81405806667363,6.8335454973961856,39.84260356406982,39.892603564069816,359.2129197922818,48.910110507980136,448.0156338643318,448.0656338643318,107.27574455817381,34.14091600375271,589.4822944262582
40,0.2250000000000001,39.61760356406982,0.35588157719941593,40.19848514126923,40.24848514126923,400.61995416971035,7.730317046769799,448.5987563577494,448.6487563577494,124.16125388776157,19.22371192974839,592.0337221752593
41,0.27000000000000013,39.92848514126923,0.35611976456714073,40.55460490583637,40.60460490583637,407.994151451913,5.711468049098909,454.3102244068483,454.3602244068483,137.67349776841098,6.592646372459264,598.6263685477186
42,0.16500000000000004,35.53232746220425,3.967934195193642,39.66526165739789,39.71526165739789,338.59643157356896,30.01871675701458,408.3304099879814,408.3804099879814,142.91000019055883,50.075805697276046,601.3662158758164
43,0.16500000000000004,35.79568919996073,8.860392845798161,44.821082045758885,44.87108204575888,409.4391423610894,25.146063065897657,479.45628747274594,479.50628747274595,119.12008107497263,10.249478169429379,608.875846717148
44,0.16500000000000004,36.0844725026819,6.585753122017522,42.83522562469942,42.885225624699416,406.61449651824034,30.561511273455466,480.0612334163952,480.11123341639524,121.25498245942111,21.215496090402024,622.5817119662183
45,0.12,33.24757946398957,12.260731261524878,45.628310725514446,45.67831072551444,434.3829226908808,5.101361932754239,485.16259534914946,485.21259534914947,123.6632513679985,29.114123149262188,637.9899698664101
46,0.21000000000000008,39.60054625933109,0.06999018398175968,39.88053644331285,39.930536443312846,368.39987354466854,32.53802932299819,440.86843931097957,440.9184393109796,112.06386488776081,92.28219290653234,645.2644971052728
47,0.09,38.13534204041806,2.3073005849508927,40.53264262536895,40.58264262536895,407.4329912389628,1.484088278607947,449.49972214293973,449.54972214293974,139.9325722833185,56.83066400299903,646.3129584292573
48,0.28500000000000014,45.806785739914616,1.5475429481704672,47.63932868808509,47.689328688085084,480.4899324585208,16.874080160179286,545.0533413067851,545.1033413067851,101.2096171224722,8.223822582968655,654.5367810122259
49,0.105,40.427642625368954,5.0619196187595525,45.594562244128504,45.6445622441285,433.81172522861743,40.59738736318766,520.0536748359336,520.1036748359336,102.47803713028475,32.64857812073822,655.2302900869565
50,0.28500000000000014,40.269604905836374,5.537180834078246,46.09178573991462,46.14178573991462,439.02080960923485,42.89559788794828,528.0581932370977,528.1081932370977,109.88177662931241,47.519077361592856,685.5090472280029
51,0.12,45.47456224412851,1.8938575384702092,47.48841978259872,47.538419782598716,480.519773454499,0.12106790950813723,528.1792611466059,528.2292611466058,117.03523595866693,53.275121748569674,698.5396188538424
52,0.21000000000000008,39.67053644331285,8.2457936652406,48.12633010855345,48.176330108553444,496.8770111982317,75.5292782835403,620.5826195903254,620.6326195903254,33.90416142190054,46.91379565771982,701.4505766699457
53,0.19500000000000006,44.626082045758885,1.984682517062297,46.80576456282118,46.85576456282118,473.1979102731125,102.022099380049,622.0757742159826,622.1257742159826,33.104515870973955,46.858609605668704,702.0888996926252
54,0.12,45.50831072551445,3.6548033032539995,49.283114028768445,49.33311402876844,593.8268415694677,31.57365195849385,674.7336075567299,674.7836075567299,26.666969113215828,14.288763078125466,715.7393397480712
55,0.2250000000000001,42.61022562469942,7.72069081985374,50.555916444553155,50.60591644455315,613.2037819318309,15.49780757975638,679.3075059561404,679.3575059561404,22.731393736484847,16.428758382075877,718.5176580747011
56,0.16500000000000004,47.32341978259872,3.8637854209599087,51.352205203558626,51.40220520355862,623.3314023531713,31.952100640707013,706.685708197437,706.7357081974369,9.003631550634282,9.657429320925884,725.3967690689971
57,0.28500000000000014,47.35432868808509,1.1796511583171012,48.81897984640219,48.86897984640219,571.7136397439232,22.577336007910713,643.1599555982361,643.2099555982361,42.29909162976685,49.065835451678474,734.5748826796814
58,0.30000000000000016,48.518979846402196,3.672142237453139,52.49112208385534,52.541122083855335,654.1445861135816,32.19628325489383,738.8819914523308,738.9319914523307,0.0,48.02053444163718,786.952525893968
59,0.21000000000000008,47.916330108553446,5.179605072596125,53.30593518114957,53.35593518114957,685.5260562711812,7.20445155913054,746.0864430114614,746.1364430114613,0.0,46.1093112945648,792.2457543060261
60,0.30000000000000016,53.005935181149574,0.6996362201501032,54.005571401299676,54.05557140129967,692.0308716101617,8.556878845677039,754.6433218571384,754.6933218571384,0.0,63.568332562843906,818.2616544199823
61,0.15000000000000002,49.133114028768446,5.2346158714601865,54.51772990022863,54.56772990022863,700.0755919569098,44.88019262901361,799.523514486152,799.5735144861519,18.68813993383037,5.477338024492923,823.7389924444752
62,0.30000000000000016,52.19112208385534,2.253205158558957,54.7443272424143,54.7943272424143,704.5788727442468,16.111967716864473,775.4851677035256,775.5351677035255,16.710586602500598,41.22030678697452,833.4660610930007
63,0.3300000000000002,54.4143272424143,1.2730436254392041,56.01737086785351,56.067370867853505,719.4177968356721,38.14899602512095,813.6341637286466,813.6841637286466,10.054828715828648,17.207097803611134,840.9460902480863
64,0.3600000000000002,55.65737086785351,1.0705728003902366,57.087943668243746,57.13794366824374,742.3855708179082,17.538735801765576,817.0622502879174,817.1122502879174,16.3538108050833,10.658161714392504,844.1242228073932
65,0.2550000000000001,50.30091644455315,9.11603239428635,59.671948838839505,59.7219488388395,757.340301449078,3.421441455985227,820.4836917439027,820.5336917439026,20.41239850418367,8.431243574932626,849.377333823019
66,0.2400000000000001,51.14720413229369,7.564720393761759,58.95192452605545,59.00192452605545,754.6322392025912,9.222330793780898,822.8564945224275,822.9064945224275,21.217728284965688,16.246594213161718,860.3708170205549
