,edge arrival time,edge wait time,edge service time,edge departure time,fog arrival time,fog wait time,fog service time,fog departure time,cloud arrival time,cloud wait time,cloud service time,cloud departure time
0,0.09,0.0,1.3466759653532725,1.4366759653532726,1.4866759653532726,27.949841295466108,1.2533828811455463,30.689900141964927,30.739900141964927,0.0,1.7215151188567182,32.461415260821646
1,0.15,0.0,0.06460222949550185,0.21460222949550184,0.26460222949550183,0.0,29.171915031323877,29.43651726081938,29.48651726081938,0.0,24.10165434769076,53.58817160851014
2,0.03,0.0,0.3444403435695256,0.3744403435695256,0.4244403435695256,0.0,60.89321138735021,61.31765173091974,61.36765173091974,0.0,62.24589158190206,123.6135433128218
3,0.15,0.06460222949550185,1.3944466557083564,1.609048885203858,1.659048885203858,29.030851256761068,45.67688323492785,76.36678337689278,76.41678337689278,0.0,61.7452331246108,138.1620165015036
4,0.18,1.429048885203858,2.5883416565367745,4.197390541740633,4.247390541740633,72.11939283515215,23.391269070999826,99.75805244789261,99.8080524478926,0.0,45.37806971730686,145.18612216519946
5,0.06,0.0,2.7748649205244957,2.834864920524496,2.8848649205244956,58.43278681039525,63.53411253622797,124.85176426714773,124.90176426714773,0.0,24.97062643043146,149.8723906975792
6,0.09,5.4986652349260305,2.2026724216094986,7.791337656535529,7.841337656535528,160.59931864342738,8.044424520538115,176.48508082050103,176.53508082050104,0.0,9.98663884086229,186.52171966136333
7,0.3600000000000001,3.837390541740633,1.2490518083853477,5.446442350125981,5.496442350125981,94.26161009776663,81.59946362089062,181.35751606878324,181.40751606878325,0.0,7.421765578669773,188.82928164745303
8,0.12,2.7148649205244957,4.746133554264884,7.58099847478938,7.63099847478938,137.9635014280974,22.846156397076136,168.4406562999629,168.49065629996292,0.0,43.36879291696631,211.85944921692922
9,0.06,0.3144403435695256,5.214224891356505,5.58866523492603,5.63866523492603,119.21309903222169,20.742735635739063,145.59449990288678,145.6444999028868,0.0,86.8883151102018,232.5328150130886
10,0.03,0.0,7.862388819893661,7.892388819893661,7.942388819893661,168.54269200060736,45.71117561874136,222.19625643924238,222.2462564392424,0.0,17.003441900709365,239.24969833995175
