,MRT system,C.I MRT system,P.I MRT system,MRT edge,C.I MRT edge,P.I MRT edge,MRT fog,C.I MRT fog,P.I MRT fog,MRT cloud,C.I MRT cloud,P.I MRT cloud,dropout per time,throughput per time,arrival rate
0,2583.051253673179,"(2454.237042212034, 2711.865465134324)","(250.12666158089542, 4915.9758457654625)",135.32179164979627,"(128.07032528994733, 142.5732580096452)","(3.9921502404372973, 266.65143305915524)",2350.5311813027474,"(2230.3907110285954, 2470.6716515768994)","(174.69472328395204, 4526.367639321543)",97.09828072063519,"(89.93891895093871, 104.25764249033166)","(-32.56327561508206, 226.75983705635244)",238.5438,0.0654,0.025
