,MRT system,C.I MRT system,P.I MRT system,MRT edge,C.I MRT edge,P.I MRT edge,MRT fog,C.I MRT fog,P.I MRT fog,MRT cloud,C.I MRT cloud,P.I MRT cloud,dropout per time,throughput per time,arrival rate
0,2633.8981609851307,"(2501.2453759285445, 2766.550946041717)","(205.95354394892502, 5061.842778021337)",145.57741048633625,"(137.77666035290207, 153.37816061977043)","(2.8002400919363026, 288.3545808807362)",2370.3671986686495,"(2249.6441417764886, 2491.0902555608104)","(160.77245847194035, 4579.961938865359)",117.8535518301447,"(110.2578248739744, 125.44927878631499)","(-21.17107828104041, 256.8781819413298)",238.492,0.0668,0.025
