,MRT system,C.I MRT system,P.I MRT system,MRT edge,C.I MRT edge,P.I MRT edge,MRT fog,C.I MRT fog,P.I MRT fog,MRT cloud,C.I MRT cloud,P.I MRT cloud,dropout per time,throughput per time,arrival rate
0,2507.478734840553,"(2380.149757637949, 2634.807712043157)","(190.93103359680936, 4824.026436084297)",146.45337916428844,"(139.31931044922865, 153.58744787934822)","(16.660374889306752, 276.2463834392701)",2280.9922178269735,"(2160.993862399895, 2400.990573254052)","(97.81349036961637, 4464.170945284331)",79.93313784929119,"(74.69390577894326, 85.17236991963911)","(-15.386335184210694, 175.25261088279308)",598.2164,0.066,0.01
