,MRT system,C.I MRT system,P.I MRT system,MRT edge,C.I MRT edge,P.I MRT edge,MRT fog,C.I MRT fog,P.I MRT fog,MRT cloud,C.I MRT cloud,P.I MRT cloud,dropout per time,throughput per time,arrival rate
0,2607.3743668912157,"(2478.378575533027, 2736.3701582494045)","(256.9591885753457, 4957.789545207086)",126.26018760404519,"(119.51731872015564, 133.0030564879347)","(3.399269404936163, 249.1211058031542)",2398.892008403599,"(2278.3917727814905, 2519.3922440257074)","(203.2732225906857, 4594.510794216512)",82.1221708835714,"(76.50831078949463, 87.73603097764817)","(-20.167228135818988, 184.4115699029618)",118.4902,0.0662,0.05
