,MRT system,C.I MRT system,P.I MRT system,MRT edge,C.I MRT edge,P.I MRT edge,MRT fog,C.I MRT fog,P.I MRT fog,MRT cloud,C.I MRT cloud,P.I MRT cloud,dropout per time,throughput per time,arrival rate
0,2555.217785712386,"(2425.8470250134874, 2684.588546411285)","(237.35006184556778, 4873.085509579205)",142.57854987900646,"(135.4207749137464, 149.7363248442665)","(14.336468924624029, 270.8206308333889)",2320.1654368431673,"(2199.2993494492566, 2441.031524237078)","(154.6714614892985, 4485.659412197036)",92.37379899021202,"(85.84936408713992, 98.89823389328413)","(-24.521061924289228, 209.26865990471327)",238.4296,0.064,0.025
