,MRT system,C.I MRT system,P.I MRT system,MRT edge,C.I MRT edge,P.I MRT edge,MRT fog,C.I MRT fog,P.I MRT fog,MRT cloud,C.I MRT cloud,P.I MRT cloud,dropout per time,throughput per time,arrival rate
0,2471.333923358303,"(2349.4835165875666, 2593.184330129039)","(284.8065476041279, 4657.861299112477)",132.78608384870307,"(125.93751458466815, 139.634653112738)","(9.892902139954856, 255.6792655574513)",2160.668543884746,"(2042.6801482022709, 2278.656939567222)","(43.44247941660615, 4277.894608352886)",177.77929562485372,"(168.04050008052945, 187.51809116917798)","(3.022857555647448, 352.53573369406)",598.6082,0.0642,0.01
