,MRT system,C.I MRT system,P.I MRT system,MRT edge,C.I MRT edge,P.I MRT edge,MRT fog,C.I MRT fog,P.I MRT fog,MRT cloud,C.I MRT cloud,P.I MRT cloud,dropout per time,throughput per time,arrival rate
0,2511.6337046962044,"(2377.0152753424904, 2646.2521340499184)","(95.99235508016727, 4927.275054312242)",151.19068380524902,"(143.51416937433044, 158.8671982361676)","(13.440557249196075, 288.94081036130194)",2298.614174374931,"(2171.662676267582, 2425.5656724822798)","(20.55098721627064, 4576.6773615335915)",61.72884651602467,"(56.92244382819278, 66.53524920385655)","(-24.518966145088136, 147.97665917713746)",598.6352,0.0642,0.01
