,MRT system,C.I MRT system,P.I MRT system,MRT edge,C.I MRT edge,P.I MRT edge,MRT fog,C.I MRT fog,P.I MRT fog,MRT cloud,C.I MRT cloud,P.I MRT cloud,dropout per time,throughput per time,arrival rate
0,2585.80458489934,"(2458.2817287509424, 2713.327441047738)","(276.26743222126834, 4895.341737577412)",129.38769126048712,"(122.59879364757559, 136.17658887339863)","(6.435526163895901, 252.33985635707833)",2397.7742517680267,"(2277.887150907614, 2517.6613526284395)","(226.52650899650007, 4569.021994539553)",58.54264187082598,"(53.5128730841229, 63.57241065752906)","(-32.55034516793105, 149.635628909583)",598.5386,0.0654,0.01
